Clock,Servers,QueueSize,Processed,Blocked
[Cycle 8300] Servers: 16, Queue: 262, Processed: 7395, Blocked: 25
[Cycle 8301] Servers: 16, Queue: 261, Processed: 7397, Blocked: 25
[Cycle 8302] Servers: 16, Queue: 260, Processed: 7398, Blocked: 25
[Cycle 8303] Servers: 16, Queue: 260, Processed: 7399, Blocked: 25
[Cycle 8304] Servers: 16, Queue: 261, Processed: 7399, Blocked: 25
[Cycle 8305] Servers: 16, Queue: 262, Processed: 7399, Blocked: 25
[Cycle 8306] Servers: 16, Queue: 263, Processed: 7399, Blocked: 25
[Cycle 8307] Servers: 16, Queue: 261, Processed: 7401, Blocked: 25
[Cycle 8308] Servers: 16, Queue: 262, Processed: 7401, Blocked: 25
[Cycle 8309] Servers: 16, Queue: 263, Processed: 7401, Blocked: 25
[Cycle 8310] Servers: 16, Queue: 262, Processed: 7402, Blocked: 25
[Cycle 8311] Servers: 16, Queue: 262, Processed: 7403, Blocked: 25
[Cycle 8312] Servers: 16, Queue: 261, Processed: 7405, Blocked: 25
[Cycle 8313] Servers: 16, Queue: 260, Processed: 7407, Blocked: 25
[Cycle 8314] Servers: 16, Queue: 261, Processed: 7407, Blocked: 25
[Cycle 8315] Servers: 16, Queue: 260, Processed: 7409, Blocked: 25
[Cycle 8316] Servers: 16, Queue: 260, Processed: 7410, Blocked: 25
[Cycle 8317] Servers: 16, Queue: 260, Processed: 7411, Blocked: 25
[Cycle 8318] Servers: 16, Queue: 261, Processed: 7411, Blocked: 25
[Cycle 8319] Servers: 16, Queue: 261, Processed: 7412, Blocked: 25
[Cycle 8320] Servers: 16, Queue: 259, Processed: 7415, Blocked: 25
[Cycle 8321] Servers: 16, Queue: 258, Processed: 7417, Blocked: 25
[Cycle 8322] Servers: 16, Queue: 259, Processed: 7417, Blocked: 25
[Cycle 8323] Servers: 16, Queue: 260, Processed: 7417, Blocked: 25
[Cycle 8324] Servers: 16, Queue: 259, Processed: 7419, Blocked: 25
[Cycle 8325] Servers: 16, Queue: 259, Processed: 7420, Blocked: 25
[Cycle 8326] Servers: 16, Queue: 260, Processed: 7420, Blocked: 25
[Cycle 8327] Servers: 16, Queue: 260, Processed: 7421, Blocked: 25
[Cycle 8328] Servers: 16, Queue: 260, Processed: 7422, Blocked: 25
[Cycle 8329] Servers: 16, Queue: 261, Processed: 7422, Blocked: 25
[Cycle 8330] Servers: 16, Queue: 262, Processed: 7422, Blocked: 25
[Cycle 8331] Servers: 16, Queue: 261, Processed: 7424, Blocked: 25
[Cycle 8332] Servers: 16, Queue: 259, Processed: 7427, Blocked: 25
[Cycle 8333] Servers: 16, Queue: 260, Processed: 7427, Blocked: 25
[Cycle 8334] Servers: 16, Queue: 261, Processed: 7427, Blocked: 25
[Cycle 8335] Servers: 16, Queue: 262, Processed: 7427, Blocked: 25
[Cycle 8336] Servers: 16, Queue: 260, Processed: 7430, Blocked: 25
[Cycle 8337] Servers: 16, Queue: 259, Processed: 7432, Blocked: 25
[Cycle 8338] Servers: 16, Queue: 260, Processed: 7432, Blocked: 25
[Cycle 8339] Servers: 16, Queue: 261, Processed: 7432, Blocked: 25
[Cycle 8340] Servers: 16, Queue: 260, Processed: 7434, Blocked: 25
[Cycle 8341] Servers: 16, Queue: 260, Processed: 7435, Blocked: 25
[Cycle 8342] Servers: 16, Queue: 259, Processed: 7437, Blocked: 25
[Cycle 8343] Servers: 16, Queue: 260, Processed: 7437, Blocked: 25
[Cycle 8344] Servers: 16, Queue: 260, Processed: 7438, Blocked: 25
[Cycle 8345] Servers: 16, Queue: 261, Processed: 7438, Blocked: 25
[Cycle 8346] Servers: 16, Queue: 260, Processed: 7439, Blocked: 25
[Cycle 8347] Servers: 16, Queue: 261, Processed: 7439, Blocked: 25
[Cycle 8348] Servers: 16, Queue: 260, Processed: 7441, Blocked: 25
[Cycle 8349] Servers: 16, Queue: 261, Processed: 7441, Blocked: 25
[Cycle 8350] Servers: 16, Queue: 261, Processed: 7442, Blocked: 25
[Cycle 8351] Servers: 16, Queue: 261, Processed: 7443, Blocked: 25
[Cycle 8352] Servers: 16, Queue: 261, Processed: 7444, Blocked: 25
[Cycle 8353] Servers: 16, Queue: 262, Processed: 7444, Blocked: 25
[Cycle 8354] Servers: 16, Queue: 262, Processed: 7445, Blocked: 25
[Cycle 8355] Servers: 16, Queue: 263, Processed: 7445, Blocked: 25
[Cycle 8356] Servers: 16, Queue: 264, Processed: 7445, Blocked: 25
[Cycle 8357] Servers: 16, Queue: 264, Processed: 7446, Blocked: 25
[Cycle 8358] Servers: 16, Queue: 265, Processed: 7446, Blocked: 25
[Cycle 8359] Servers: 16, Queue: 265, Processed: 7447, Blocked: 25
[Cycle 8360] Servers: 16, Queue: 265, Processed: 7448, Blocked: 25
[Cycle 8361] Servers: 16, Queue: 264, Processed: 7450, Blocked: 25
[Cycle 8362] Servers: 16, Queue: 264, Processed: 7451, Blocked: 25
[Cycle 8363] Servers: 16, Queue: 264, Processed: 7452, Blocked: 25
[Cycle 8364] Servers: 16, Queue: 264, Processed: 7453, Blocked: 25
[Cycle 8365] Servers: 16, Queue: 264, Processed: 7454, Blocked: 25
[Cycle 8366] Servers: 16, Queue: 264, Processed: 7455, Blocked: 25
[Cycle 8367] Servers: 16, Queue: 264, Processed: 7456, Blocked: 25
[Cycle 8368] Servers: 16, Queue: 265, Processed: 7456, Blocked: 25
[Cycle 8369] Servers: 16, Queue: 265, Processed: 7457, Blocked: 25
[Cycle 8370] Servers: 16, Queue: 266, Processed: 7457, Blocked: 25
[Cycle 8371] Servers: 16, Queue: 265, Processed: 7459, Blocked: 25
[Cycle 8372] Servers: 16, Queue: 266, Processed: 7459, Blocked: 25
[Cycle 8373] Servers: 16, Queue: 264, Processed: 7462, Blocked: 25
[Cycle 8374] Servers: 16, Queue: 265, Processed: 7462, Blocked: 25
[Cycle 8375] Servers: 16, Queue: 264, Processed: 7464, Blocked: 25
[Cycle 8376] Servers: 16, Queue: 265, Processed: 7464, Blocked: 25
[Cycle 8377] Servers: 16, Queue: 265, Processed: 7465, Blocked: 25
[Cycle 8378] Servers: 16, Queue: 265, Processed: 7466, Blocked: 25
[Cycle 8379] Servers: 16, Queue: 265, Processed: 7467, Blocked: 25
[Cycle 8380] Servers: 16, Queue: 266, Processed: 7467, Blocked: 25
[Cycle 8381] Servers: 16, Queue: 266, Processed: 7468, Blocked: 25
[Cycle 8382] Servers: 16, Queue: 266, Processed: 7469, Blocked: 25
[Cycle 8383] Servers: 16, Queue: 266, Processed: 7470, Blocked: 25
[Cycle 8384] Servers: 16, Queue: 267, Processed: 7470, Blocked: 25
[Cycle 8385] Servers: 16, Queue: 266, Processed: 7472, Blocked: 25
[Cycle 8386] Servers: 16, Queue: 266, Processed: 7473, Blocked: 25
[Cycle 8387] Servers: 16, Queue: 267, Processed: 7473, Blocked: 25
[Cycle 8388] Servers: 16, Queue: 268, Processed: 7473, Blocked: 25
[Cycle 8389] Servers: 16, Queue: 269, Processed: 7473, Blocked: 25
[Cycle 8390] Servers: 16, Queue: 268, Processed: 7475, Blocked: 25
[Cycle 8391] Servers: 16, Queue: 266, Processed: 7478, Blocked: 25
[Cycle 8392] Servers: 16, Queue: 266, Processed: 7478, Blocked: 25
[Cycle 8393] Servers: 16, Queue: 267, Processed: 7478, Blocked: 25
[Cycle 8394] Servers: 16, Queue: 268, Processed: 7478, Blocked: 25
[Cycle 8395] Servers: 16, Queue: 266, Processed: 7481, Blocked: 25
[Cycle 8396] Servers: 16, Queue: 264, Processed: 7484, Blocked: 25
[Cycle 8397] Servers: 16, Queue: 265, Processed: 7484, Blocked: 25
[Cycle 8398] Servers: 16, Queue: 265, Processed: 7485, Blocked: 25
[Cycle 8399] Servers: 16, Queue: 266, Processed: 7485, Blocked: 25
[Cycle 8400] Servers: 16, Queue: 266, Processed: 7486, Blocked: 25
[Cycle 8401] Servers: 16, Queue: 265, Processed: 7488, Blocked: 25
[Cycle 8402] Servers: 16, Queue: 263, Processed: 7491, Blocked: 25
[Cycle 8403] Servers: 16, Queue: 264, Processed: 7491, Blocked: 25
[Cycle 8404] Servers: 16, Queue: 264, Processed: 7492, Blocked: 25
[Cycle 8405] Servers: 16, Queue: 265, Processed: 7492, Blocked: 25
[Cycle 8406] Servers: 16, Queue: 265, Processed: 7493, Blocked: 25
[Cycle 8407] Servers: 16, Queue: 265, Processed: 7494, Blocked: 25
[Cycle 8408] Servers: 16, Queue: 263, Processed: 7496, Blocked: 25
[Cycle 8409] Servers: 16, Queue: 264, Processed: 7496, Blocked: 25
[Cycle 8410] Servers: 16, Queue: 262, Processed: 7499, Blocked: 25
[Cycle 8411] Servers: 16, Queue: 263, Processed: 7499, Blocked: 25
[Cycle 8412] Servers: 16, Queue: 263, Processed: 7500, Blocked: 25
[Cycle 8413] Servers: 16, Queue: 261, Processed: 7502, Blocked: 25
[Cycle 8414] Servers: 16, Queue: 261, Processed: 7503, Blocked: 25
[Cycle 8415] Servers: 16, Queue: 260, Processed: 7505, Blocked: 25
[Cycle 8416] Servers: 16, Queue: 259, Processed: 7507, Blocked: 25
[Cycle 8417] Servers: 16, Queue: 260, Processed: 7507, Blocked: 25
[Cycle 8418] Servers: 16, Queue: 261, Processed: 7507, Blocked: 25
[Cycle 8419] Servers: 16, Queue: 261, Processed: 7508, Blocked: 25
[Cycle 8420] Servers: 16, Queue: 262, Processed: 7508, Blocked: 25
[Cycle 8421] Servers: 16, Queue: 263, Processed: 7508, Blocked: 25
[Cycle 8422] Servers: 16, Queue: 264, Processed: 7508, Blocked: 25
[Cycle 8423] Servers: 16, Queue: 264, Processed: 7509, Blocked: 25
[Cycle 8424] Servers: 16, Queue: 263, Processed: 7511, Blocked: 25
[Cycle 8425] Servers: 16, Queue: 264, Processed: 7511, Blocked: 25
[Cycle 8426] Servers: 16, Queue: 263, Processed: 7513, Blocked: 25
[Cycle 8427] Servers: 16, Queue: 264, Processed: 7513, Blocked: 25
[Cycle 8428] Servers: 16, Queue: 264, Processed: 7514, Blocked: 25
[Cycle 8429] Servers: 16, Queue: 265, Processed: 7514, Blocked: 25
[Cycle 8430] Servers: 16, Queue: 265, Processed: 7515, Blocked: 25
[Cycle 8431] Servers: 16, Queue: 265, Processed: 7516, Blocked: 25
[Cycle 8432] Servers: 16, Queue: 266, Processed: 7516, Blocked: 25
[Cycle 8433] Servers: 16, Queue: 266, Processed: 7517, Blocked: 25
[Cycle 8434] Servers: 16, Queue: 267, Processed: 7517, Blocked: 25
[Cycle 8435] Servers: 16, Queue: 267, Processed: 7518, Blocked: 25
[Cycle 8436] Servers: 16, Queue: 265, Processed: 7521, Blocked: 25
[Cycle 8437] Servers: 16, Queue: 265, Processed: 7522, Blocked: 25
[Cycle 8438] Servers: 16, Queue: 265, Processed: 7523, Blocked: 25
[Cycle 8439] Servers: 16, Queue: 263, Processed: 7526, Blocked: 25
[Cycle 8440] Servers: 16, Queue: 264, Processed: 7526, Blocked: 25
[Cycle 8441] Servers: 16, Queue: 263, Processed: 7528, Blocked: 25
[Cycle 8442] Servers: 16, Queue: 262, Processed: 7530, Blocked: 25
[Cycle 8443] Servers: 16, Queue: 262, Processed: 7530, Blocked: 25
[Cycle 8444] Servers: 16, Queue: 262, Processed: 7531, Blocked: 25
[Cycle 8445] Servers: 16, Queue: 263, Processed: 7531, Blocked: 25
[Cycle 8446] Servers: 16, Queue: 263, Processed: 7532, Blocked: 25
[Cycle 8447] Servers: 16, Queue: 260, Processed: 7536, Blocked: 25
[Cycle 8448] Servers: 16, Queue: 261, Processed: 7536, Blocked: 25
[Cycle 8449] Servers: 16, Queue: 260, Processed: 7538, Blocked: 25
[Cycle 8450] Servers: 16, Queue: 260, Processed: 7539, Blocked: 25
[Cycle 8451] Servers: 16, Queue: 260, Processed: 7540, Blocked: 25
[Cycle 8452] Servers: 16, Queue: 260, Processed: 7541, Blocked: 25
[Cycle 8453] Servers: 16, Queue: 261, Processed: 7541, Blocked: 25
[Cycle 8454] Servers: 16, Queue: 261, Processed: 7542, Blocked: 25
[Cycle 8455] Servers: 16, Queue: 262, Processed: 7542, Blocked: 25
[Cycle 8456] Servers: 16, Queue: 263, Processed: 7542, Blocked: 25
[Cycle 8457] Servers: 16, Queue: 264, Processed: 7542, Blocked: 25
[Cycle 8458] Servers: 16, Queue: 262, Processed: 7545, Blocked: 25
[Cycle 8459] Servers: 16, Queue: 260, Processed: 7548, Blocked: 25
[Cycle 8460] Servers: 16, Queue: 261, Processed: 7548, Blocked: 25
[Cycle 8461] Servers: 16, Queue: 262, Processed: 7548, Blocked: 25
[Cycle 8462] Servers: 16, Queue: 263, Processed: 7548, Blocked: 25
[Cycle 8463] Servers: 16, Queue: 264, Processed: 7548, Blocked: 25
[Cycle 8464] Servers: 16, Queue: 263, Processed: 7550, Blocked: 25
[Cycle 8465] Servers: 16, Queue: 264, Processed: 7550, Blocked: 25
[Cycle 8466] Servers: 16, Queue: 265, Processed: 7550, Blocked: 25
[Cycle 8467] Servers: 16, Queue: 265, Processed: 7551, Blocked: 25
[Cycle 8468] Servers: 16, Queue: 264, Processed: 7553, Blocked: 25
[Cycle 8469] Servers: 16, Queue: 264, Processed: 7554, Blocked: 25
[Cycle 8470] Servers: 16, Queue: 263, Processed: 7556, Blocked: 25
[Cycle 8471] Servers: 16, Queue: 264, Processed: 7556, Blocked: 25
[Cycle 8472] Servers: 16, Queue: 265, Processed: 7556, Blocked: 25
[Cycle 8473] Servers: 16, Queue: 264, Processed: 7558, Blocked: 25
[Cycle 8474] Servers: 16, Queue: 265, Processed: 7558, Blocked: 25
[Cycle 8475] Servers: 16, Queue: 264, Processed: 7559, Blocked: 25
[Cycle 8476] Servers: 16, Queue: 265, Processed: 7559, Blocked: 25
[Cycle 8477] Servers: 16, Queue: 266, Processed: 7559, Blocked: 25
[Cycle 8478] Servers: 16, Queue: 266, Processed: 7560, Blocked: 25
[Cycle 8479] Servers: 16, Queue: 265, Processed: 7562, Blocked: 25
[Cycle 8480] Servers: 16, Queue: 266, Processed: 7562, Blocked: 25
[Cycle 8481] Servers: 16, Queue: 265, Processed: 7564, Blocked: 25
[Cycle 8482] Servers: 16, Queue: 266, Processed: 7564, Blocked: 25
[Cycle 8483] Servers: 16, Queue: 266, Processed: 7565, Blocked: 25
[Cycle 8484] Servers: 16, Queue: 265, Processed: 7567, Blocked: 25
[Cycle 8485] Servers: 16, Queue: 265, Processed: 7568, Blocked: 25
[Cycle 8486] Servers: 16, Queue: 266, Processed: 7568, Blocked: 25
[Cycle 8487] Servers: 16, Queue: 265, Processed: 7570, Blocked: 25
[Cycle 8488] Servers: 16, Queue: 266, Processed: 7570, Blocked: 25
[Cycle 8489] Servers: 16, Queue: 267, Processed: 7570, Blocked: 25
[Cycle 8490] Servers: 16, Queue: 268, Processed: 7570, Blocked: 25
[Cycle 8491] Servers: 16, Queue: 265, Processed: 7573, Blocked: 25
[Cycle 8492] Servers: 16, Queue: 266, Processed: 7573, Blocked: 25
[Cycle 8493] Servers: 16, Queue: 264, Processed: 7575, Blocked: 25
[Cycle 8494] Servers: 16, Queue: 264, Processed: 7576, Blocked: 25
[Cycle 8495] Servers: 16, Queue: 265, Processed: 7576, Blocked: 25
[Cycle 8496] Servers: 16, Queue: 264, Processed: 7578, Blocked: 25
[Cycle 8497] Servers: 16, Queue: 264, Processed: 7579, Blocked: 25
[Cycle 8498] Servers: 16, Queue: 263, Processed: 7581, Blocked: 25
[Cycle 8499] Servers: 16, Queue: 263, Processed: 7582, Blocked: 25
[Cycle 8500] Servers: 16, Queue: 264, Processed: 7582, Blocked: 25
[Cycle 8501] Servers: 16, Queue: 265, Processed: 7582, Blocked: 25
[Cycle 8502] Servers: 16, Queue: 264, Processed: 7584, Blocked: 25
[Cycle 8503] Servers: 16, Queue: 263, Processed: 7586, Blocked: 25
[Cycle 8504] Servers: 16, Queue: 264, Processed: 7586, Blocked: 25
[Cycle 8505] Servers: 16, Queue: 264, Processed: 7587, Blocked: 25
[Cycle 8506] Servers: 16, Queue: 265, Processed: 7587, Blocked: 25
[Cycle 8507] Servers: 16, Queue: 265, Processed: 7588, Blocked: 25
[Cycle 8508] Servers: 16, Queue: 266, Processed: 7588, Blocked: 25
[Cycle 8509] Servers: 16, Queue: 265, Processed: 7590, Blocked: 25
[Cycle 8510] Servers: 16, Queue: 265, Processed: 7591, Blocked: 25
[Cycle 8511] Servers: 16, Queue: 266, Processed: 7591, Blocked: 25
[Cycle 8512] Servers: 16, Queue: 266, Processed: 7591, Blocked: 25
[Cycle 8513] Servers: 16, Queue: 267, Processed: 7591, Blocked: 25
[Cycle 8514] Servers: 16, Queue: 268, Processed: 7591, Blocked: 25
[Cycle 8515] Servers: 16, Queue: 267, Processed: 7593, Blocked: 25
[Cycle 8516] Servers: 16, Queue: 267, Processed: 7594, Blocked: 25
[Cycle 8517] Servers: 16, Queue: 268, Processed: 7594, Blocked: 25
[Cycle 8518] Servers: 16, Queue: 269, Processed: 7594, Blocked: 25
[Cycle 8519] Servers: 16, Queue: 268, Processed: 7596, Blocked: 25
[Cycle 8520] Servers: 16, Queue: 267, Processed: 7597, Blocked: 25
[Cycle 8521] Servers: 16, Queue: 267, Processed: 7598, Blocked: 25
[Cycle 8522] Servers: 16, Queue: 267, Processed: 7599, Blocked: 25
[Cycle 8523] Servers: 16, Queue: 267, Processed: 7600, Blocked: 25
[Cycle 8524] Servers: 16, Queue: 268, Processed: 7600, Blocked: 25
[Cycle 8525] Servers: 16, Queue: 267, Processed: 7602, Blocked: 25
[Cycle 8526] Servers: 16, Queue: 268, Processed: 7602, Blocked: 25
[Cycle 8527] Servers: 16, Queue: 268, Processed: 7603, Blocked: 25
[Cycle 8528] Servers: 16, Queue: 268, Processed: 7604, Blocked: 25
[Cycle 8529] Servers: 16, Queue: 269, Processed: 7604, Blocked: 25
[Cycle 8530] Servers: 16, Queue: 270, Processed: 7604, Blocked: 25
[Cycle 8531] Servers: 16, Queue: 268, Processed: 7607, Blocked: 25
[Cycle 8532] Servers: 16, Queue: 267, Processed: 7609, Blocked: 25
[Cycle 8533] Servers: 16, Queue: 266, Processed: 7611, Blocked: 25
[Cycle 8534] Servers: 16, Queue: 266, Processed: 7611, Blocked: 25
[Cycle 8535] Servers: 16, Queue: 265, Processed: 7613, Blocked: 25
[Cycle 8536] Servers: 16, Queue: 264, Processed: 7614, Blocked: 25
[Cycle 8537] Servers: 16, Queue: 265, Processed: 7614, Blocked: 25
[Cycle 8538] Servers: 16, Queue: 264, Processed: 7616, Blocked: 25
[Cycle 8539] Servers: 16, Queue: 265, Processed: 7616, Blocked: 25
[Cycle 8540] Servers: 16, Queue: 265, Processed: 7617, Blocked: 25
[Cycle 8541] Servers: 16, Queue: 264, Processed: 7618, Blocked: 25
[Cycle 8542] Servers: 16, Queue: 263, Processed: 7620, Blocked: 25
[Cycle 8543] Servers: 16, Queue: 264, Processed: 7620, Blocked: 25
[Cycle 8544] Servers: 16, Queue: 264, Processed: 7621, Blocked: 25
[Cycle 8545] Servers: 16, Queue: 264, Processed: 7622, Blocked: 25
[Cycle 8546] Servers: 16, Queue: 265, Processed: 7622, Blocked: 25
[Cycle 8547] Servers: 16, Queue: 265, Processed: 7623, Blocked: 25
[Cycle 8548] Servers: 16, Queue: 266, Processed: 7623, Blocked: 25
[Cycle 8549] Servers: 16, Queue: 265, Processed: 7624, Blocked: 25
[Cycle 8550] Servers: 16, Queue: 265, Processed: 7624, Blocked: 25
[Cycle 8551] Servers: 16, Queue: 264, Processed: 7625, Blocked: 25
[Cycle 8552] Servers: 16, Queue: 263, Processed: 7627, Blocked: 25
[Cycle 8553] Servers: 16, Queue: 263, Processed: 7628, Blocked: 25
[Cycle 8554] Servers: 16, Queue: 263, Processed: 7629, Blocked: 25
[Cycle 8555] Servers: 16, Queue: 262, Processed: 7631, Blocked: 25
[Cycle 8556] Servers: 16, Queue: 263, Processed: 7631, Blocked: 25
[Cycle 8557] Servers: 16, Queue: 264, Processed: 7631, Blocked: 25
[Cycle 8558] Servers: 16, Queue: 264, Processed: 7632, Blocked: 25
[Cycle 8559] Servers: 16, Queue: 262, Processed: 7635, Blocked: 25
[Cycle 8560] Servers: 16, Queue: 263, Processed: 7635, Blocked: 25
[Cycle 8561] Servers: 16, Queue: 264, Processed: 7635, Blocked: 25
[Cycle 8562] Servers: 16, Queue: 265, Processed: 7635, Blocked: 25
[Cycle 8563] Servers: 16, Queue: 264, Processed: 7636, Blocked: 25
[Cycle 8564] Servers: 16, Queue: 263, Processed: 7638, Blocked: 25
[Cycle 8565] Servers: 16, Queue: 262, Processed: 7639, Blocked: 25
[Cycle 8566] Servers: 16, Queue: 263, Processed: 7639, Blocked: 25
[Cycle 8567] Servers: 16, Queue: 260, Processed: 7642, Blocked: 25
[Cycle 8568] Servers: 16, Queue: 261, Processed: 7642, Blocked: 25
[Cycle 8569] Servers: 16, Queue: 260, Processed: 7644, Blocked: 25
[Cycle 8570] Servers: 16, Queue: 261, Processed: 7644, Blocked: 25
[Cycle 8571] Servers: 16, Queue: 262, Processed: 7644, Blocked: 25
[Cycle 8572] Servers: 16, Queue: 263, Processed: 7644, Blocked: 25
[Cycle 8573] Servers: 16, Queue: 263, Processed: 7644, Blocked: 25
[Cycle 8574] Servers: 16, Queue: 260, Processed: 7648, Blocked: 25
[Cycle 8575] Servers: 16, Queue: 261, Processed: 7648, Blocked: 25
[Cycle 8576] Servers: 16, Queue: 262, Processed: 7648, Blocked: 25
[Cycle 8577] Servers: 16, Queue: 263, Processed: 7648, Blocked: 25
[Cycle 8578] Servers: 16, Queue: 264, Processed: 7648, Blocked: 25
[Cycle 8579] Servers: 16, Queue: 262, Processed: 7651, Blocked: 25
[Cycle 8580] Servers: 16, Queue: 263, Processed: 7651, Blocked: 25
[Cycle 8581] Servers: 16, Queue: 262, Processed: 7652, Blocked: 25
[Cycle 8582] Servers: 16, Queue: 262, Processed: 7653, Blocked: 25
[Cycle 8583] Servers: 16, Queue: 263, Processed: 7653, Blocked: 25
[Cycle 8584] Servers: 16, Queue: 264, Processed: 7653, Blocked: 25
[Cycle 8585] Servers: 16, Queue: 265, Processed: 7653, Blocked: 25
[Cycle 8586] Servers: 16, Queue: 265, Processed: 7654, Blocked: 25
[Cycle 8587] Servers: 16, Queue: 263, Processed: 7657, Blocked: 25
[Cycle 8588] Servers: 16, Queue: 263, Processed: 7658, Blocked: 25
[Cycle 8589] Servers: 16, Queue: 264, Processed: 7658, Blocked: 25
[Cycle 8590] Servers: 16, Queue: 263, Processed: 7660, Blocked: 25
[Cycle 8591] Servers: 16, Queue: 263, Processed: 7660, Blocked: 25
[Cycle 8592] Servers: 16, Queue: 263, Processed: 7661, Blocked: 25
[Cycle 8593] Servers: 16, Queue: 262, Processed: 7662, Blocked: 25
[Cycle 8594] Servers: 16, Queue: 263, Processed: 7662, Blocked: 25
[Cycle 8595] Servers: 16, Queue: 264, Processed: 7662, Blocked: 25
[Cycle 8596] Servers: 16, Queue: 264, Processed: 7663, Blocked: 25
[Cycle 8597] Servers: 16, Queue: 263, Processed: 7665, Blocked: 25
[Cycle 8598] Servers: 16, Queue: 262, Processed: 7667, Blocked: 25
[Cycle 8599] Servers: 16, Queue: 261, Processed: 7669, Blocked: 25
[Cycle 8600] Servers: 16, Queue: 261, Processed: 7670, Blocked: 25
[Cycle 8601] Servers: 16, Queue: 262, Processed: 7670, Blocked: 25
[Cycle 8602] Servers: 16, Queue: 262, Processed: 7670, Blocked: 25
[Cycle 8603] Servers: 16, Queue: 262, Processed: 7671, Blocked: 25
[Cycle 8604] Servers: 16, Queue: 263, Processed: 7671, Blocked: 25
[Cycle 8605] Servers: 16, Queue: 264, Processed: 7671, Blocked: 25
[Cycle 8606] Servers: 16, Queue: 263, Processed: 7672, Blocked: 25
[Cycle 8607] Servers: 16, Queue: 262, Processed: 7674, Blocked: 25
[Cycle 8608] Servers: 16, Queue: 262, Processed: 7675, Blocked: 25
[Cycle 8609] Servers: 16, Queue: 262, Processed: 7676, Blocked: 25
[Cycle 8610] Servers: 16, Queue: 261, Processed: 7678, Blocked: 25
[Cycle 8611] Servers: 16, Queue: 262, Processed: 7678, Blocked: 25
[Cycle 8612] Servers: 16, Queue: 262, Processed: 7679, Blocked: 25
[Cycle 8613] Servers: 16, Queue: 263, Processed: 7679, Blocked: 25
